,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN
366,3.0,40,1266,9,206,1,7,0.0315955766192733,0.043689320388349516,0.14285714285714285,0.6,0.13636363636363635,-0.4636363636363636,0.36818181818181817,0.6,0.13636363636363635,-0.4636363636363636,0.7363636363636363
367,4.0,92,424,16,66,1,1,0.2169811320754717,0.24242424242424243,1.0,0.0,-0.15,-0.15,-0.075,0.0,-0.15,-0.15,-0.15
368,3.5,68,1846,11,281,1,10,0.03683640303358613,0.03914590747330961,0.1,0.0,0.05917508417508417,0.05917508417508417,0.029587542087542086,0.0,0.05917508417508417,0.05917508417508417,0.05917508417508417
369,4.5,67,312,10,52,1,1,0.21474358974358973,0.19230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,4.0,58,583,9,94,1,6,0.09948542024013722,0.09574468085106383,0.16666666666666666,0.0,-0.07142857142857142,-0.07142857142857142,-0.03571428571428571,0.0,-0.07142857142857142,-0.07142857142857142,-0.07142857142857142
371,3.5,62,2881,9,469,1,17,0.021520305449496704,0.019189765458422176,0.058823529411764705,-0.025,0.17307692307692304,0.19807692307692304,0.07403846153846153,-0.025,0.17307692307692304,0.19807692307692304,0.14807692307692305
372,3.0,31,1353,4,260,1,16,0.022912047302291204,0.015384615384615385,0.0625,0.0,0.12834920634920638,0.12834920634920638,0.06417460317460319,0.0,0.12834920634920638,0.12834920634920638,0.12834920634920638
373,3.5,66,2830,9,487,1,23,0.023321554770318022,0.018480492813141684,0.043478260869565216,0.2931818181818182,0.1190803382663848,-0.1741014799154334,0.2061310782241015,0.2931818181818182,0.1190803382663848,-0.1741014799154334,0.412262156448203
374,3.5,78,3427,12,559,1,22,0.02276043186460461,0.02146690518783542,0.045454545454545456,-0.4,-0.07267676767676767,0.32732323232323235,-0.23633838383838385,-0.4,-0.07267676767676767,0.32732323232323235,-0.4726767676767677
375,4.0,45,1785,8,303,1,9,0.025210084033613446,0.026402640264026403,0.1111111111111111,0.0,0.01859903381642512,0.01859903381642512,0.00929951690821256,0.0,0.01859903381642512,0.01859903381642512,0.01859903381642512
376,4.0,125,232,16,33,1,1,0.5387931034482759,0.48484848484848486,1.0,-0.05,-0.03333333333333333,0.01666666666666667,-0.04166666666666667,-0.05,-0.03333333333333333,0.01666666666666667,-0.08333333333333334
377,4.0,74,672,13,127,1,6,0.11011904761904762,0.10236220472440945,0.16666666666666666,0.0,0.04,0.04,0.02,0.0,0.04,0.04,0.04
378,3.5,70,1986,10,339,1,13,0.035246727089627394,0.029498525073746312,0.07692307692307693,-0.2,0.07225672877846792,0.27225672877846796,-0.06387163561076604,-0.2,0.07225672877846792,0.27225672877846796,-0.1277432712215321
379,4.0,56,2342,9,383,1,10,0.02391118701964133,0.02349869451697128,0.1,0.0,0.06757981601731602,0.06757981601731602,0.03378990800865801,0.0,0.06757981601731602,0.06757981601731602,0.06757981601731602
380,3.0,62,513,10,83,1,4,0.12085769980506822,0.12048192771084337,0.25,0.0,0.075,0.075,0.0375,0.0,0.075,0.075,0.075
381,3.5,78,2037,13,374,1,15,0.03829160530191458,0.034759358288770054,0.06666666666666667,0.25,-0.07202380952380952,-0.3220238095238095,0.08898809523809524,0.25,-0.07202380952380952,-0.3220238095238095,0.17797619047619048
382,3.5,69,2172,11,379,1,11,0.031767955801104975,0.029023746701846966,0.09090909090909091,0.0,-0.08231212121212124,-0.08231212121212124,-0.04115606060606062,0.0,-0.08231212121212124,-0.08231212121212124,-0.08231212121212124
383,4.0,56,1645,9,268,1,12,0.03404255319148936,0.033582089552238806,0.08333333333333333,0.0,0.21715686274509802,0.21715686274509802,0.10857843137254901,0.0,0.21715686274509802,0.21715686274509802,0.21715686274509802
384,4.5,75,3461,13,574,1,21,0.02167003756139844,0.02264808362369338,0.047619047619047616,0.13636363636363635,0.09383419913419912,-0.042529437229437236,0.11509891774891773,0.13636363636363635,0.09383419913419912,-0.042529437229437236,0.23019783549783546
385,3.0,46,11823,9,1993,1,56,0.0038907214750909243,0.004515805318615153,0.017857142857142856,0.0,0.06280612537714814,0.06280612537714814,0.03140306268857407,0.0,0.06280612537714814,0.06280612537714814,0.06280612537714814
386,4.5,37,3792,9,704,1,26,0.009757383966244726,0.01278409090909091,0.038461538461538464,0.0,0.07645141895141895,0.07645141895141895,0.038225709475709475,0.0,0.07645141895141895,0.07645141895141895,0.07645141895141895
387,3.5,53,2421,10,406,1,10,0.021891780256092525,0.024630541871921183,0.1,-0.1,0.03717357910906299,0.137173579109063,-0.031413210445468506,-0.1,0.03717357910906299,0.137173579109063,-0.06282642089093701
388,4.5,68,6461,9,1082,1,30,0.010524686581024609,0.00831792975970425,0.03333333333333333,0.13636363636363635,0.06687137058847586,-0.06949226577516049,0.10161750347605611,0.13636363636363635,0.06687137058847586,-0.06949226577516049,0.20323500695211222
389,4.0,73,6472,10,1152,1,24,0.011279357231149567,0.008680555555555556,0.041666666666666664,1.0,0.18716730800064138,-0.8128326919993586,0.5935836540003206,1.0,0.18716730800064138,-0.8128326919993586,1.1871673080006413
390,4.0,41,8255,7,1458,1,25,0.004966686856450636,0.004801097393689987,0.04,0.0,0.1718765031265031,0.1718765031265031,0.08593825156325155,0.0,0.1718765031265031,0.1718765031265031,0.1718765031265031
391,3.5,82,4668,14,792,1,27,0.017566409597257925,0.017676767676767676,0.037037037037037035,0.5,0.25981867283950616,-0.24018132716049384,0.3799093364197531,0.5,0.25981867283950616,-0.24018132716049384,0.7598186728395062
392,3.5,71,1162,12,178,1,7,0.06110154905335628,0.06741573033707865,0.14285714285714285,0.0,0.04020979020979022,0.04020979020979022,0.02010489510489511,0.0,0.04020979020979022,0.04020979020979022,0.04020979020979022
393,4.5,83,832,15,147,1,10,0.09975961538461539,0.10204081632653061,0.1,0.2,0.20806547619047622,0.008065476190476206,0.20403273809523811,0.2,0.20806547619047622,0.008065476190476206,0.40806547619047623
394,3.5,71,1920,11,292,1,10,0.03697916666666667,0.03767123287671233,0.1,-0.2,-0.07916666666666666,0.12083333333333335,-0.13958333333333334,-0.2,-0.07916666666666666,0.12083333333333335,-0.2791666666666667
395,3.5,65,587,11,102,1,3,0.11073253833049404,0.10784313725490197,0.3333333333333333,0.0,0.10218253968253967,0.10218253968253967,0.05109126984126983,0.0,0.10218253968253967,0.10218253968253967,0.10218253968253967
396,4.5,66,3290,10,530,1,21,0.02006079027355623,0.018867924528301886,0.047619047619047616,-0.1,0.060658914728682164,0.16065891472868216,-0.01967054263565892,-0.1,0.060658914728682164,0.16065891472868216,-0.03934108527131784
397,4.0,63,505,11,85,1,4,0.12475247524752475,0.12941176470588237,0.25,0.15833333333333333,-0.11174242424242423,-0.2700757575757575,0.02329545454545455,0.15833333333333333,-0.11174242424242423,-0.2700757575757575,0.0465909090909091
398,3.0,40,1796,7,291,1,12,0.022271714922048998,0.024054982817869417,0.08333333333333333,0.0,-0.007083333333333336,-0.007083333333333336,-0.003541666666666668,0.0,-0.007083333333333336,-0.007083333333333336,-0.007083333333333336
399,3.0,81,691,13,119,1,4,0.11722141823444283,0.1092436974789916,0.25,0.02500000000000001,0.025000000000000005,-3.469446951953614e-18,0.02500000000000001,0.02500000000000001,0.025000000000000005,-3.469446951953614e-18,0.05000000000000002
400,4.0,63,1259,9,238,1,8,0.05003971405877681,0.037815126050420166,0.125,-0.09999999999999992,0.12222222222222229,0.2222222222222222,0.011111111111111183,-0.09999999999999992,0.12222222222222229,0.2222222222222222,0.022222222222222365
401,3.5,50,1922,7,331,1,18,0.026014568158168574,0.021148036253776436,0.05555555555555555,-0.125,0.08725490196078431,0.2122549019607843,-0.018872549019607845,-0.125,0.08725490196078431,0.2122549019607843,-0.03774509803921569
402,4.5,72,258,11,38,1,1,0.27906976744186046,0.2894736842105263,1.0,0.0,-0.1875,-0.1875,-0.09375,0.0,-0.1875,-0.1875,-0.1875
403,4.5,58,2450,8,418,1,16,0.0236734693877551,0.019138755980861243,0.0625,0.0,0.08615019240019241,0.08615019240019241,0.043075096200096204,0.0,0.08615019240019241,0.08615019240019241,0.08615019240019241
404,3.5,61,137,8,21,1,1,0.44525547445255476,0.38095238095238093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,4.0,70,1435,9,230,1,9,0.04878048780487805,0.0391304347826087,0.1111111111111111,0.0,0.003846153846153841,0.003846153846153841,0.0019230769230769206,0.0,0.003846153846153841,0.003846153846153841,0.003846153846153841
406,3.0,49,2690,8,522,1,21,0.018215613382899627,0.01532567049808429,0.047619047619047616,0.3,0.13498091820460242,-0.16501908179539757,0.2174904591023012,0.3,0.13498091820460242,-0.16501908179539757,0.4349809182046024
407,2.0,53,516,11,89,1,5,0.10271317829457365,0.12359550561797752,0.2,0.2,0.18571428571428572,-0.01428571428571429,0.19285714285714287,0.2,0.18571428571428572,-0.01428571428571429,0.38571428571428573
408,4.0,57,273,10,42,1,1,0.2087912087912088,0.23809523809523808,1.0,-0.07777777777777779,-0.25,-0.17222222222222222,-0.1638888888888889,-0.07777777777777779,-0.25,-0.17222222222222222,-0.3277777777777778
409,3.5,80,487,12,78,1,3,0.16427104722792607,0.15384615384615385,0.3333333333333333,0.0,0.17727272727272728,0.17727272727272728,0.08863636363636364,0.0,0.17727272727272728,0.17727272727272728,0.17727272727272728
410,3.5,62,577,10,99,1,3,0.10745233968804159,0.10101010101010101,0.3333333333333333,0.0,0.16642857142857143,0.16642857142857143,0.08321428571428571,0.0,0.16642857142857143,0.16642857142857143,0.16642857142857143
411,4.0,80,2388,14,400,1,15,0.03350083752093802,0.035,0.06666666666666667,0.0,-0.07177822177822178,-0.07177822177822178,-0.03588911088911089,0.0,-0.07177822177822178,-0.07177822177822178,-0.07177822177822178
412,4.5,54,163,6,21,1,1,0.3312883435582822,0.2857142857142857,1.0,0.0,-0.15,-0.15,-0.075,0.0,-0.15,-0.15,-0.15
413,3.5,98,741,13,110,1,1,0.13225371120107962,0.11818181818181818,1.0,0.5,0.2571428571428571,-0.24285714285714288,0.37857142857142856,0.5,0.2571428571428571,-0.24285714285714288,0.7571428571428571
414,4.5,69,159,10,24,1,1,0.4339622641509434,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,4.0,77,1945,12,306,1,10,0.03958868894601542,0.0392156862745098,0.1,0.3181818181818182,0.12346280262946926,-0.1947190155523489,0.2208223104056437,0.3181818181818182,0.12346280262946926,-0.1947190155523489,0.4416446208112874
416,4.0,66,3945,11,690,1,30,0.016730038022813688,0.015942028985507246,0.03333333333333333,0.0,0.07312672176308539,0.07312672176308539,0.036563360881542696,0.0,0.07312672176308539,0.07312672176308539,0.07312672176308539
417,3.0,70,2499,10,422,1,14,0.028011204481792718,0.023696682464454975,0.07142857142857142,-0.375,0.008990951178451181,0.38399095117845117,-0.18300452441077442,-0.375,0.008990951178451181,0.38399095117845117,-0.36600904882154883
418,4.5,69,679,13,119,1,4,0.101620029455081,0.1092436974789916,0.25,0.45,0.17142857142857143,-0.2785714285714286,0.3107142857142857,0.45,0.17142857142857143,-0.2785714285714286,0.6214285714285714
419,4.0,64,1140,10,194,1,8,0.056140350877192984,0.05154639175257732,0.125,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
420,4.5,89,322,15,49,1,1,0.27639751552795033,0.30612244897959184,1.0,-0.3,-0.21000000000000002,0.08999999999999997,-0.255,-0.3,-0.21000000000000002,0.08999999999999997,-0.51
421,4.5,73,6972,11,1174,1,41,0.01047045324153758,0.009369676320272573,0.024390243902439025,-0.4000000000000001,0.047107200368069924,0.44710720036807,-0.17644639981596508,-0.4000000000000001,0.047107200368069924,0.44710720036807,-0.35289279963193015
422,4.0,53,509,8,77,1,1,0.10412573673870335,0.1038961038961039,1.0,0.0,0.0625,0.0625,0.03125,0.0,0.0625,0.0625,0.0625
423,2.5,63,301,9,47,1,1,0.20930232558139536,0.19148936170212766,1.0,-0.15555555555555559,-0.25,-0.09444444444444441,-0.20277777777777778,-0.15555555555555559,-0.25,-0.09444444444444441,-0.40555555555555556
424,4.0,66,398,9,62,1,1,0.1658291457286432,0.14516129032258066,1.0,0.0,-0.19166666666666665,-0.19166666666666665,-0.09583333333333333,0.0,-0.19166666666666665,-0.19166666666666665,-0.19166666666666665
425,3.5,67,303,10,50,1,2,0.22112211221122113,0.2,0.5,0.0,-0.15555555555555559,-0.15555555555555559,-0.07777777777777779,0.0,-0.15555555555555559,-0.15555555555555559,-0.15555555555555559
426,3.5,76,3356,11,547,1,21,0.02264600715137068,0.02010968921389397,0.047619047619047616,0.0,0.12093596059113301,0.12093596059113301,0.060467980295566506,0.0,0.12093596059113301,0.12093596059113301,0.12093596059113301
427,3.5,57,2282,8,402,1,12,0.02497808939526731,0.01990049751243781,0.08333333333333333,0.5,-0.04223809523809523,-0.5422380952380952,0.22888095238095238,0.5,-0.04223809523809523,-0.5422380952380952,0.45776190476190476
428,4.0,45,278,5,33,1,2,0.1618705035971223,0.15151515151515152,0.5,0.0,-0.25,-0.25,-0.125,0.0,-0.25,-0.25,-0.25
429,4.0,44,1254,10,215,1,8,0.03508771929824561,0.046511627906976744,0.125,0.0,0.07907925407925408,0.07907925407925408,0.03953962703962704,0.0,0.07907925407925408,0.07907925407925408,0.07907925407925408
430,4.5,78,930,14,163,1,6,0.08387096774193549,0.08588957055214724,0.16666666666666666,0.0,0.016666666666666673,0.016666666666666673,0.008333333333333337,0.0,0.016666666666666673,0.016666666666666673,0.016666666666666673
431,4.0,77,595,11,96,1,4,0.12941176470588237,0.11458333333333333,0.25,0.0,0.12666666666666668,0.12666666666666668,0.06333333333333334,0.0,0.12666666666666668,0.12666666666666668,0.12666666666666668
432,4.0,80,1995,12,323,1,11,0.040100250626566414,0.03715170278637771,0.09090909090909091,-0.2,-0.06961805555555556,0.13038194444444445,-0.13480902777777778,-0.2,-0.06961805555555556,0.13038194444444445,-0.26961805555555557
433,3.5,68,1849,10,323,1,14,0.03677663601946998,0.030959752321981424,0.07142857142857142,0.0,0.027272727272727285,0.027272727272727285,0.013636363636363643,0.0,0.027272727272727285,0.027272727272727285,0.027272727272727285
434,4.0,49,4826,6,947,1,53,0.010153336096145877,0.006335797254487857,0.018867924528301886,0.0,0.08818429834054833,0.08818429834054833,0.04409214917027417,0.0,0.08818429834054833,0.08818429834054833,0.08818429834054833
435,3.5,73,318,9,44,1,1,0.22955974842767296,0.20454545454545456,1.0,0.0,-0.0027272727272727336,-0.0027272727272727336,-0.0013636363636363668,0.0,-0.0027272727272727336,-0.0027272727272727336,-0.0027272727272727336
436,3.5,8,3493,2,574,1,29,0.002290294875465216,0.003484320557491289,0.034482758620689655,0.0,-0.037205387205387214,-0.037205387205387214,-0.018602693602693607,0.0,-0.037205387205387214,-0.037205387205387214,-0.037205387205387214
437,4.5,76,2662,10,445,1,19,0.028549962434259956,0.02247191011235955,0.05263157894736842,0.5,0.1016681594267801,-0.3983318405732199,0.30083407971339005,0.5,0.1016681594267801,-0.3983318405732199,0.6016681594267801
438,4.5,62,614,11,106,1,1,0.10097719869706841,0.10377358490566038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,3.0,71,4580,12,776,1,40,0.015502183406113538,0.015463917525773196,0.025,0.0,0.076371891996892,0.076371891996892,0.038185945998446,0.0,0.076371891996892,0.076371891996892,0.076371891996892
440,4.0,54,239,7,34,1,1,0.22594142259414227,0.20588235294117646,1.0,0.0,-0.375,-0.375,-0.1875,0.0,-0.375,-0.375,-0.375
441,3.0,43,2340,8,388,1,12,0.018376068376068377,0.020618556701030927,0.08333333333333333,0.0,0.0811029411764706,0.0811029411764706,0.0405514705882353,0.0,0.0811029411764706,0.0811029411764706,0.0811029411764706
442,4.5,62,3085,10,532,1,16,0.020097244732576985,0.018796992481203006,0.0625,0.0,0.0757278669043375,0.0757278669043375,0.03786393345216875,0.0,0.0757278669043375,0.0757278669043375,0.0757278669043375
443,2.5,70,3069,14,532,1,17,0.022808732486151843,0.02631578947368421,0.058823529411764705,0.0,0.10934981684981687,0.10934981684981687,0.054674908424908436,0.0,0.10934981684981687,0.10934981684981687,0.10934981684981687
444,4.0,70,1007,10,168,1,6,0.06951340615690169,0.05952380952380952,0.16666666666666666,-0.125,-0.125,0.0,-0.125,-0.125,-0.125,0.0,-0.25
445,4.0,66,3208,12,531,1,22,0.02057356608478803,0.022598870056497175,0.045454545454545456,0.0,0.11552083333333332,0.11552083333333332,0.05776041666666666,0.0,0.11552083333333332,0.11552083333333332,0.11552083333333332
446,4.5,41,199,6,31,1,1,0.20603015075376885,0.1935483870967742,1.0,0.0,0.19999999999999998,0.19999999999999998,0.09999999999999999,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
447,4.5,67,4025,11,668,1,26,0.016645962732919253,0.016467065868263474,0.038461538461538464,0.0,0.08956327119592426,0.08956327119592426,0.04478163559796213,0.0,0.08956327119592426,0.08956327119592426,0.08956327119592426
448,3.5,57,3029,12,540,1,26,0.01881809177946517,0.022222222222222223,0.038461538461538464,0.0,0.06637970615243342,0.06637970615243342,0.03318985307621671,0.0,0.06637970615243342,0.06637970615243342,0.06637970615243342
449,4.0,70,889,11,145,1,7,0.07874015748031496,0.07586206896551724,0.14285714285714285,0.0,-0.00555555555555556,-0.00555555555555556,-0.00277777777777778,0.0,-0.00555555555555556,-0.00555555555555556,-0.00555555555555556
450,4.5,68,4049,11,702,1,22,0.016794270190170414,0.01566951566951567,0.045454545454545456,-0.16666666666666666,0.004166666666666668,0.17083333333333334,-0.08124999999999999,-0.16666666666666666,0.004166666666666668,0.17083333333333334,-0.16249999999999998
451,4.5,64,2557,10,428,1,14,0.025029331247555728,0.02336448598130841,0.07142857142857142,0.0,-0.008217592592592596,-0.008217592592592596,-0.004108796296296298,0.0,-0.008217592592592596,-0.008217592592592596,-0.008217592592592596
452,3.5,62,3111,12,549,1,20,0.01992928318868531,0.02185792349726776,0.05,0.0,0.044424345495774065,0.044424345495774065,0.022212172747887032,0.0,0.044424345495774065,0.044424345495774065,0.044424345495774065
453,4.5,69,211,9,31,1,1,0.32701421800947866,0.2903225806451613,1.0,0.0,-0.25,-0.25,-0.125,0.0,-0.25,-0.25,-0.25
454,4.0,63,635,11,110,1,4,0.09921259842519685,0.1,0.25,0.0,0.16874999999999998,0.16874999999999998,0.08437499999999999,0.0,0.16874999999999998,0.16874999999999998,0.16874999999999998
455,4.5,55,3802,10,679,1,24,0.014466070489216202,0.014727540500736377,0.041666666666666664,0.0,0.1383222468588322,0.1383222468588322,0.0691611234294161,0.0,0.1383222468588322,0.1383222468588322,0.1383222468588322
456,4.5,60,922,11,146,1,6,0.0650759219088937,0.07534246575342465,0.16666666666666666,0.0,0.03939393939393939,0.03939393939393939,0.019696969696969695,0.0,0.03939393939393939,0.03939393939393939,0.03939393939393939
457,4.0,65,1191,11,201,1,9,0.054575986565911,0.05472636815920398,0.1111111111111111,0.0,-0.0021164021164021213,-0.0021164021164021213,-0.0010582010582010607,0.0,-0.0021164021164021213,-0.0021164021164021213,-0.0021164021164021213
